"locus","chr","start","stop","processed","K","n_snps","h2_ASD","h2_ADHD","p_ASD","p_ADHD","gate_pass","rho_hat","rho_raw","paramlim_drop","rho_lower","rho_upper","bivar_p","n_pheno_returned","dropped_pheno"
188,1,238094456,238704857,TRUE,137,1825,NA,0.000268542,NA,0.000991186,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
189,1,238704858,239332148,TRUE,171,1821,0.00014341,0.000378777,0.347949,3.76233e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
190,1,239332149,240248508,TRUE,261,2090,0.000433942,0.000241293,0.187262,0.0137078,FALSE,NA,NA,NA,NA,NA,NA,2,NA
191,1,240248509,241033584,TRUE,226,1536,0.000447842,0.000172153,0.16367,0.0435069,FALSE,NA,NA,NA,NA,NA,NA,2,NA
192,1,241033585,241813534,TRUE,270,1727,NA,0.000165915,NA,0.0649087,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
193,1,241813535,242417923,TRUE,192,1538,NA,0.000236342,NA,0.00733731,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
194,1,242417924,243048003,TRUE,185,1610,NA,9.02111e-05,NA,0.151384,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
195,1,243048004,244723196,TRUE,274,2206,NA,8.78441e-05,NA,0.204674,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
196,1,244723197,245970505,TRUE,370,2410,NA,0.000426319,NA,0.00078322,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
197,1,245970506,246610290,TRUE,133,1965,NA,0.00014246,NA,0.0346225,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
198,1,246610291,247531112,TRUE,294,2408,NA,0.000379467,NA,0.000778446,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
199,1,247531113,248341594,TRUE,267,2341,NA,2.6024e-05,NA,0.393184,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
200,1,248341595,249240538,TRUE,52,1001,NA,1.63911e-05,NA,0.340475,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
201,2,10181,789195,TRUE,182,1684,NA,0.000449869,NA,3.76425e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
202,2,789196,1376545,TRUE,126,2035,5.51088e-05,2.89241e-05,0.420045,0.335071,FALSE,NA,NA,NA,NA,NA,NA,2,NA
203,2,1376546,1875060,TRUE,191,1554,0.000516493,5.82482e-05,0.11286,0.253245,FALSE,NA,NA,NA,NA,NA,NA,2,NA
204,2,1875061,2680063,TRUE,253,1845,0.000601077,0.000152403,0.110132,0.0745256,FALSE,NA,NA,NA,NA,NA,NA,2,NA
205,2,2680064,3314202,TRUE,282,1736,NA,0.00024207,NA,0.0176343,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
206,2,3314203,4016104,TRUE,263,1759,NA,0.000121507,NA,0.125493,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
207,2,4016105,4766969,TRUE,151,1677,NA,9.81156e-05,NA,0.113097,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
208,2,4766970,5568653,TRUE,139,1544,9.05268e-06,0.000119346,0.474036,0.0638524,FALSE,NA,NA,NA,NA,NA,NA,2,NA
209,2,5568654,6306606,TRUE,265,2118,NA,0.000391929,NA,0.000503513,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
210,2,6306607,7108208,TRUE,200,1688,NA,0.000272987,NA,0.00307473,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
211,2,7108209,7966709,TRUE,169,1845,0.000138375,0.000145256,0.351698,0.0478693,FALSE,NA,NA,NA,NA,NA,NA,2,NA
212,2,7966710,8978798,TRUE,200,1522,0.000430856,0.000311057,0.158524,0.00118516,FALSE,NA,NA,NA,NA,NA,NA,2,NA
213,2,8978799,9960670,TRUE,185,1633,NA,0.000239013,NA,0.00582807,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
214,2,9960671,10611654,TRUE,250,1871,NA,0.00020164,NA,0.0302833,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
215,2,10611655,11230349,TRUE,240,1807,3.81453e-05,0.000392297,0.45584,0.00018298,FALSE,NA,NA,NA,NA,NA,NA,2,NA
216,2,11230350,11995765,TRUE,184,1550,NA,7.55943e-05,NA,0.193309,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
217,2,11995766,12732506,TRUE,329,1865,0.00028778,0.00031839,0.294885,0.0050936,FALSE,NA,NA,NA,NA,NA,NA,2,NA
218,2,12732507,13625450,TRUE,125,2062,NA,4.30042e-05,NA,0.264797,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
219,2,13625451,14692120,TRUE,194,2541,0.000419767,0.000309054,0.160972,0.000866595,FALSE,NA,NA,NA,NA,NA,NA,2,NA
220,2,14692121,15721703,TRUE,165,1969,0.000494341,0.000183887,0.106734,0.0176764,FALSE,NA,NA,NA,NA,NA,NA,2,NA
221,2,15721704,17241115,TRUE,375,3059,4.73663e-05,0.000330994,0.458447,0.00629036,FALSE,NA,NA,NA,NA,NA,NA,2,NA
222,2,17241116,18656325,TRUE,333,3551,0.000591201,0.000506988,0.144516,4.14476e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
223,2,18656326,20064517,TRUE,388,3503,NA,0.000443316,NA,0.000643404,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
224,2,20064518,21084898,TRUE,299,2210,0.000147683,0.000495477,0.38016,3.31106e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
225,2,21084899,22429640,TRUE,195,2014,NA,0.000452188,NA,7.27517e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
226,2,22429641,23538527,TRUE,280,2178,0.000158994,0.000281537,0.368104,0.00712604,FALSE,NA,NA,NA,NA,NA,NA,2,NA
227,2,23538528,24669224,TRUE,238,2652,NA,0.000132975,NA,0.0961461,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
228,2,24669225,25895394,TRUE,236,2002,NA,0.0001944,NA,0.0293855,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
229,2,25895395,26894102,TRUE,221,1693,NA,0.000141826,NA,0.0761214,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
230,2,26894103,28819510,TRUE,330,2880,NA,0.000513125,NA,4.04434e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
231,2,28819511,29627932,TRUE,253,1836,NA,0.000249475,NA,0.0105541,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
232,2,29627933,30575619,TRUE,278,2047,NA,0.000160605,NA,0.0734848,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
233,2,30575620,31457418,TRUE,262,2373,0.000587517,0.000419745,0.118952,0.000165492,FALSE,NA,NA,NA,NA,NA,NA,2,NA
234,2,31457419,33123604,TRUE,307,2609,NA,0.00068664,NA,6.3114e-08,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
235,2,33123605,33735318,TRUE,249,1795,0.000251305,0.000265569,0.29325,0.00681854,FALSE,NA,NA,NA,NA,NA,NA,2,NA
236,2,33735319,34239776,TRUE,151,1705,6.15701e-05,0.000136113,0.420148,0.0535547,FALSE,NA,NA,NA,NA,NA,NA,2,NA
237,2,34239777,34890558,TRUE,168,1613,0.00025659,8.20689e-05,0.251294,0.166015,FALSE,NA,NA,NA,NA,NA,NA,2,NA
238,2,34890559,35609257,TRUE,149,1836,0.000134167,6.37183e-05,0.346834,0.2029,FALSE,NA,NA,NA,NA,NA,NA,2,NA
239,2,35609258,36120743,TRUE,117,1808,NA,3.95568e-05,NA,0.273795,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
240,2,36120744,36867389,TRUE,246,1903,NA,0.000103334,NA,0.155197,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
241,2,36867390,37603360,TRUE,223,1861,NA,0.000421255,NA,6.03503e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
242,2,37603361,38887393,TRUE,374,3095,0.000898022,0.000450725,0.0675552,0.000585518,FALSE,NA,NA,NA,NA,NA,NA,2,NA
243,2,38887394,40087418,TRUE,238,1801,NA,0.000164476,NA,0.055083,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
244,2,40087419,40786176,TRUE,258,1746,NA,0.000219022,NA,0.0228324,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
245,2,40786177,41540439,TRUE,166,1764,0.00025235,2.75397e-05,0.253355,0.357767,FALSE,NA,NA,NA,NA,NA,NA,2,NA
246,2,41540440,42307418,TRUE,203,2257,0.000111344,0.000229177,0.387043,0.00932451,FALSE,NA,NA,NA,NA,NA,NA,2,NA
247,2,42307419,43295776,TRUE,289,2165,NA,0.000498215,NA,2.40562e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
248,2,43295777,44104110,TRUE,237,1891,NA,0.000311538,NA,0.0020947,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
249,2,44104111,45189468,TRUE,315,2292,0.000174344,0.000625028,0.364749,6.74699e-07,FALSE,NA,NA,NA,NA,NA,NA,2,NA
250,2,45189469,45850047,TRUE,313,1752,NA,1.79966e-06,NA,0.4831,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
251,2,45850048,46499326,TRUE,385,1755,NA,0.000600518,NA,8.45339e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
252,2,46499327,47320114,TRUE,334,2137,NA,0.000460246,NA,0.000177015,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
253,2,47320115,48171058,TRUE,353,1870,NA,0.000336676,NA,0.00454747,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
254,2,48171059,49114132,TRUE,257,2150,NA,0.000249823,NA,0.0112064,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
255,2,49114133,49849185,TRUE,243,2019,NA,0.000507646,NA,4.52363e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
256,2,49849186,50756240,TRUE,228,2151,NA,0.000184639,NA,0.033779,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
257,2,50756241,51669493,TRUE,253,2104,0.00034895,0.000418347,0.231489,0.000162711,FALSE,NA,NA,NA,NA,NA,NA,2,NA
258,2,51669494,52494111,TRUE,250,1905,0.000452318,0.000297737,0.172947,0.00332685,FALSE,NA,NA,NA,NA,NA,NA,2,NA
259,2,52494112,53032976,TRUE,123,1760,0.00076603,8.24852e-05,0.0170214,0.125317,FALSE,NA,NA,NA,NA,NA,NA,2,NA
260,2,53032977,53852120,TRUE,261,2296,NA,0.000188226,NA,0.041017,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
261,2,53852121,54688234,TRUE,192,1824,NA,0.000236066,NA,0.00679355,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
262,2,54688235,55663336,TRUE,273,2375,NA,0.000406145,NA,0.00030805,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
263,2,55663337,56394698,TRUE,191,1874,NA,0.000711653,NA,1.8705e-10,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
264,2,56394699,57433653,TRUE,231,2198,NA,0.000988132,NA,6.38888e-16,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
265,2,57433654,57952945,TRUE,118,1560,NA,0.00031118,NA,5.85626e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
266,2,57952946,59251996,TRUE,298,2097,0.00079202,0.00078369,0.0702186,1.26997e-09,FALSE,NA,NA,NA,NA,NA,NA,2,NA
267,2,59251997,60775066,TRUE,495,3132,NA,0.000872617,NA,2.89965e-08,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
268,2,60775067,62429910,TRUE,319,2589,NA,0.000406665,NA,0.000655136,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
269,2,62429911,63672118,TRUE,260,1908,NA,0.000182734,NA,0.0467208,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
270,2,63672119,64696089,TRUE,208,1875,0.000668976,0.000339388,0.0689225,0.000504547,FALSE,NA,NA,NA,NA,NA,NA,2,NA
271,2,64696090,65938002,TRUE,309,2437,0.000294344,0.000223853,0.285089,0.0289086,FALSE,NA,NA,NA,NA,NA,NA,2,NA
272,2,65938003,67224027,TRUE,304,2612,6.34516e-05,0.000552423,0.441994,6.77107e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
273,2,67224028,67979828,TRUE,242,2051,0.000814047,8.52527e-05,0.0480157,0.195429,FALSE,NA,NA,NA,NA,NA,NA,2,NA
274,2,67979829,68877774,TRUE,212,2029,NA,0.000147426,NA,0.0680654,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
275,2,68877775,70756283,TRUE,362,3358,NA,0.000131142,NA,0.141599,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
276,2,70756284,71385813,TRUE,237,1756,NA,0.000383758,NA,0.000240066,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
277,2,71385814,72160302,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
278,2,72160303,73544290,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
279,2,73544291,75148103,TRUE,230,2088,0.000572529,0.000264607,0.110458,0.00598362,FALSE,NA,NA,NA,NA,NA,NA,2,NA
280,2,75148104,75942397,TRUE,243,1837,NA,8.7593e-05,NA,0.190156,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
281,2,75942398,76649030,TRUE,145,1884,NA,0.000155095,NA,0.027564,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
282,2,76649031,77372830,TRUE,177,1838,2.27883e-05,0.000243559,0.463567,0.00493249,FALSE,NA,NA,NA,NA,NA,NA,2,NA
283,2,77372831,78080057,TRUE,199,1659,0.000351329,0.000424073,0.203708,2.46861e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
284,2,78080058,79019676,TRUE,157,2058,0.000179018,0.000478068,0.309315,4.18319e-07,FALSE,NA,NA,NA,NA,NA,NA,2,NA
285,2,79019677,79900055,TRUE,280,2265,0.000247863,0.000202926,0.306015,0.0344225,FALSE,NA,NA,NA,NA,NA,NA,2,NA
286,2,79900056,80737811,TRUE,304,1777,0.000330199,0.00063628,0.26184,4.40219e-07,FALSE,NA,NA,NA,NA,NA,NA,2,NA
287,2,80737812,81623357,TRUE,153,1712,NA,0.000348602,NA,8.06486e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
288,2,81623358,82941455,TRUE,135,3329,NA,0.00024732,NA,0.00138175,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
289,2,82941456,84395899,TRUE,131,2956,NA,0.000217459,NA,0.0040452,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
290,2,84395900,85992794,TRUE,338,3065,NA,0.000125196,NA,0.146864,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
291,2,85992795,86867032,TRUE,121,1970,0.000360065,0.000168388,0.142345,0.0132783,FALSE,NA,NA,NA,NA,NA,NA,2,NA
292,2,86867033,88547312,TRUE,100,726,0.000372585,0.000158559,0.114282,0.0128354,FALSE,NA,NA,NA,NA,NA,NA,2,NA
293,2,88547313,91860961,TRUE,58,958,0.000558168,0.000104142,0.0147336,0.0249787,TRUE,-0.0273577,-0.0273577,FALSE,-1,0.88285,0.949075,2,NA
294,2,91860962,97339301,TRUE,105,974,NA,0.000134778,NA,0.0297808,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
295,2,97339302,98989360,TRUE,135,1719,1.82985e-05,2.0577e-05,0.46332,0.37833,FALSE,NA,NA,NA,NA,NA,NA,2,NA
296,2,98989361,100202436,TRUE,147,1873,4.81952e-05,0.000151216,0.433105,0.0345285,FALSE,NA,NA,NA,NA,NA,NA,2,NA
297,2,100202437,101556799,TRUE,242,2867,NA,0.000276794,NA,0.00469782,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
298,2,101556800,102494487,TRUE,233,1833,NA,0.000257502,NA,0.0069381,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
299,2,102494488,103305257,TRUE,158,1986,0.000361725,6.15299e-05,0.171255,0.218683,FALSE,NA,NA,NA,NA,NA,NA,2,NA
300,2,103305258,105120578,TRUE,284,2647,0.00097426,0.000416496,0.0334773,0.000282279,TRUE,-0.454235,-0.454235,FALSE,-1,0.17275,0.166067,2,NA
301,2,105120579,106546524,TRUE,391,3335,0.00119441,0.000551543,0.0274924,3.57048e-05,TRUE,0.182477,0.182477,FALSE,-0.63498,0.82603,0.53768,2,NA
302,2,106546525,107412295,TRUE,242,2107,NA,0.000573176,NA,3.78251e-07,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
303,2,107412296,108417773,TRUE,179,2358,NA,0.000148449,NA,0.048527,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
304,2,108417774,110097868,TRUE,275,3074,NA,0.000637802,NA,1.51809e-07,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
305,2,110097869,112644828,TRUE,263,2271,NA,0.000409918,NA,0.000216542,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
306,2,112644829,113930668,TRUE,220,2491,NA,0.000112198,NA,0.123331,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
307,2,113930669,115203835,TRUE,198,2101,NA,0.000152228,NA,0.0527668,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
308,2,115203836,116415816,TRUE,224,2237,2.2499e-05,0.000384692,0.467846,0.000192186,FALSE,NA,NA,NA,NA,NA,NA,2,NA
309,2,116415817,117822516,TRUE,153,2786,0.00031992,0.000209458,0.194948,0.008262,FALSE,NA,NA,NA,NA,NA,NA,2,NA
310,2,117822517,118663653,TRUE,128,1838,0.000199837,2.38217e-05,0.271914,0.360035,FALSE,NA,NA,NA,NA,NA,NA,2,NA
311,2,118663654,119635489,TRUE,256,2242,NA,0.000518796,NA,4.79894e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
312,2,119635490,121073752,TRUE,283,2774,NA,0.000610788,NA,5.11357e-07,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
313,2,121073753,122026817,TRUE,226,1668,0.00136769,0.000147392,0.00275751,0.0732295,FALSE,NA,NA,NA,NA,NA,NA,2,NA
314,2,122026818,123219243,TRUE,166,2146,0.000237116,0.000138666,0.26537,0.0561072,FALSE,NA,NA,NA,NA,NA,NA,2,NA
315,2,123219244,123929872,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
316,2,123929873,124730991,TRUE,110,1844,NA,1.21538e-05,NA,0.411576,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
317,2,124730992,125741528,TRUE,254,2243,NA,0.000233384,NA,0.015169,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
318,2,125741529,126754027,TRUE,146,2434,NA,0.000288088,NA,0.0005803,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
319,2,126754028,127895644,TRUE,261,2914,NA,0.000343988,NA,0.0011543,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
320,2,127895645,129486897,TRUE,338,3559,0.000324923,0.000714927,0.275396,7.07289e-08,FALSE,NA,NA,NA,NA,NA,NA,2,NA
321,2,129486898,130485398,TRUE,187,2322,0.000202927,0.000149033,0.304026,0.051039,FALSE,NA,NA,NA,NA,NA,NA,2,NA
322,2,130485399,131760638,TRUE,103,1109,0.000602611,0.000169426,0.0328787,0.0101972,TRUE,0.0341577,0.0341577,FALSE,-1,0.9338,0.933808,2,NA
323,2,131760639,132598285,TRUE,44,946,0.000350592,5.62288e-05,0.0520443,0.103987,FALSE,NA,NA,NA,NA,NA,NA,2,NA
324,2,132598286,133352950,TRUE,57,658,NA,4.08427e-05,NA,0.200794,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
325,2,133352951,134359059,TRUE,280,1843,NA,5.78229e-05,NA,0.289609,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
326,2,134359060,135160197,TRUE,233,1807,4.45727e-05,0.000391298,0.449751,0.000144905,FALSE,NA,NA,NA,NA,NA,NA,2,NA
327,2,135160198,137061003,TRUE,115,1656,0.000430619,0.000271468,0.098408,0.00110066,FALSE,NA,NA,NA,NA,NA,NA,2,NA
328,2,137061004,138073791,TRUE,174,2672,2.30021e-05,NA,0.463046,NA,FALSE,NA,NA,NA,NA,NA,NA,1,"ADHD"
329,2,138073792,139505819,TRUE,203,2665,NA,6.20237e-05,NA,0.24418,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
330,2,139505820,140934531,TRUE,249,3661,0.000437682,0.000308036,0.179957,0.00238795,FALSE,NA,NA,NA,NA,NA,NA,2,NA
331,2,140934532,141802664,TRUE,188,2665,NA,4.99653e-05,NA,0.277045,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
332,2,141802665,142494980,TRUE,154,2323,0.000664937,NA,0.0455714,NA,FALSE,NA,NA,NA,NA,NA,NA,1,"ADHD"
333,2,142494981,143259780,TRUE,190,1841,0.000758485,0.000159975,0.0411257,0.0407844,TRUE,-0.479409,-0.479409,FALSE,-1,0.4115,0.304548,2,NA
334,2,143259781,144503688,TRUE,194,2034,0.000438497,0.000399587,0.151082,4.3381e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
335,2,144503689,145977920,TRUE,276,1736,NA,0.00046822,NA,4.39103e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
336,2,145977921,147252196,TRUE,211,1978,NA,0.000732179,NA,5.92784e-11,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
337,2,147252197,149568875,TRUE,242,3300,0.000459754,0.000204628,0.165511,0.0253,FALSE,NA,NA,NA,NA,NA,NA,2,NA
338,2,149568876,151428988,TRUE,382,3108,NA,0.000891418,NA,3.86512e-10,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
339,2,151428989,152497375,TRUE,224,2403,0.000194363,0.000299186,0.325808,0.00209574,FALSE,NA,NA,NA,NA,NA,NA,2,NA
340,2,152497376,153999309,TRUE,255,3016,0.000548506,0.000114165,0.131308,0.134461,FALSE,NA,NA,NA,NA,NA,NA,2,NA
341,2,153999310,155207969,TRUE,216,2711,0.000425149,0.000171596,0.170319,0.0397182,FALSE,NA,NA,NA,NA,NA,NA,2,NA
342,2,155207970,156130947,TRUE,195,1891,NA,7.16586e-05,NA,0.209149,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
343,2,156130948,157556096,TRUE,240,2499,0.000734625,0.000229407,0.0645949,0.0172306,FALSE,NA,NA,NA,NA,NA,NA,2,NA
344,2,157556097,159040979,TRUE,232,1928,0.00036967,0.000155776,0.209635,0.0622265,FALSE,NA,NA,NA,NA,NA,NA,2,NA
345,2,159040980,160200379,TRUE,246,3009,0.000260394,0.000278654,0.285854,0.00525485,FALSE,NA,NA,NA,NA,NA,NA,2,NA
346,2,160200380,161432089,TRUE,215,2820,NA,0.000320846,NA,0.00102542,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
347,2,161432090,163607635,TRUE,254,3258,NA,0.000528691,NA,3.57046e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
348,2,163607636,164702312,TRUE,163,1785,NA,0.000355541,NA,9.28474e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
349,2,164702313,165917788,TRUE,219,1957,3.28132e-05,0.000529375,0.458447,9.10767e-07,FALSE,NA,NA,NA,NA,NA,NA,2,NA
350,2,165917789,167488576,TRUE,288,3140,NA,0.000761612,NA,1.83816e-09,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
351,2,167488577,168437445,TRUE,87,1801,NA,0.000222572,NA,0.000678007,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
352,2,168437446,169224445,TRUE,227,1745,8.9958e-05,0.000387289,0.410693,0.000144912,FALSE,NA,NA,NA,NA,NA,NA,2,NA
353,2,169224446,170155561,TRUE,259,1844,0.000336447,0.000482897,0.241574,1.8852e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
354,2,170155562,170865765,TRUE,101,1821,0.000458624,0.000135978,0.0737088,0.025425,FALSE,NA,NA,NA,NA,NA,NA,2,NA
355,2,170865766,171566482,TRUE,243,1738,0.00013689,0.000103176,0.37617,0.152791,FALSE,NA,NA,NA,NA,NA,NA,2,NA
356,2,171566483,172501315,TRUE,169,1897,NA,0.000496199,NA,4.22433e-07,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
357,2,172501316,173287857,TRUE,194,1715,NA,0.000180576,NA,0.0276905,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
358,2,173287858,174118389,TRUE,184,2052,0.000437606,0.000407897,0.145562,3.13005e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
359,2,174118390,174927563,TRUE,248,1605,9.03341e-05,0.000476407,0.414157,1.43458e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
360,2,174927564,176734750,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
361,2,176734751,178149981,TRUE,382,2754,NA,0.000496049,NA,0.000156634,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
362,2,178149982,179224870,TRUE,143,2441,NA,0.000268651,NA,0.000844054,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
363,2,179224871,180336045,TRUE,276,2073,NA,0.000452238,NA,6.89069e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
364,2,180336046,181309939,TRUE,253,2434,NA,0.000346024,NA,0.000916915,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
365,2,181309940,182307877,TRUE,189,2208,NA,0.000105541,NA,0.120979,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
366,2,182307878,183352290,TRUE,194,1964,0.00012585,5.36465e-05,0.371828,0.282676,FALSE,NA,NA,NA,NA,NA,NA,2,NA
367,2,183352291,184148655,TRUE,136,1866,0.00031015,0.000131273,0.188613,0.0522435,FALSE,NA,NA,NA,NA,NA,NA,2,NA
368,2,184148656,184866232,TRUE,126,1513,0.000444506,0.000122278,0.101129,0.0561024,FALSE,NA,NA,NA,NA,NA,NA,2,NA
369,2,184866233,186244920,TRUE,176,2582,0.000694273,0.000524815,0.0487991,1.48435e-07,TRUE,0.321691,0.321691,FALSE,-0.35406,1,0.284679,2,NA
370,2,186244921,187498047,TRUE,86,2170,NA,0.000133506,NA,0.0191397,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
371,2,187498048,188895310,TRUE,171,2571,0.000238056,0.000231719,0.267541,0.00603094,FALSE,NA,NA,NA,NA,NA,NA,2,NA
372,2,188895311,189882702,TRUE,102,1898,NA,0.000169343,NA,0.00913753,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
373,2,189882703,191051954,TRUE,115,2026,NA,0.000311725,NA,6.53539e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
374,2,191051955,193033982,TRUE,312,3007,0.00011125,0.000308693,0.408281,0.00512373,FALSE,NA,NA,NA,NA,NA,NA,2,NA
375,2,193033983,195300250,TRUE,179,2202,0.000349999,0.000256745,0.192691,0.00316917,FALSE,NA,NA,NA,NA,NA,NA,2,NA
376,2,195300251,196446299,TRUE,129,2377,0.000101507,0.000365556,0.370381,1.58294e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
377,2,196446300,198140350,TRUE,220,2977,NA,0.00047127,NA,7.88612e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
