locus	chr	start	stop	phen	h2.obs	h2.latent	ascertained	p
262	2	54688235	55663336	SCZ	0.000418753	0.000670679	FALSE	0.0151838
263	2	55663337	56394698	ASD	2.81266e-05	4.53011e-05	FALSE	0.460625
263	2	55663337	56394698	SCZ	0.000478066	0.000765674	FALSE	0.00211515
264	2	56394699	57433653	SCZ	0.000508294	0.000814088	FALSE	0.00366709
265	2	57433654	57952945	SCZ	0.00055067	0.000881959	FALSE	3.59192e-05
266	2	57952946	59251996	ASD	0.000828743	0.00133479	FALSE	0.0622306
266	2	57952946	59251996	SCZ	0.00160116	0.00256443	FALSE	7.5125e-13
267	2	59251997	60775066	ASD	2.17691e-05	3.50616e-05	FALSE	0.479087
267	2	59251997	60775066	SCZ	0.00171598	0.00274833	FALSE	3.95638e-10
268	2	60775067	62429910	SCZ	0.000484773	0.000776417	FALSE	0.0126984
269	2	62429911	63672118	SCZ	0.000539327	0.000863791	FALSE	0.00277674
270	2	63672119	64696089	ASD	0.000636607	0.00102533	FALSE	0.0823728
270	2	63672119	64696089	SCZ	9.25111e-05	0.000148167	FALSE	0.276069
271	2	64696090	65938002	SCZ	0.000442437	0.000708611	FALSE	0.0214251
272	2	65938003	67224027	SCZ	0.000210909	0.000337793	FALSE	0.152759
273	2	67224028	67979828	ASD	0.000749498	0.00120715	FALSE	0.0652754
273	2	67224028	67979828	SCZ	0.000622915	0.000997666	FALSE	0.000475086
274	2	67979829	68877774	SCZ	0.000433388	0.000694118	FALSE	0.00771057
275	2	68877775	70756283	SCZ	0.000674932	0.00108098	FALSE	0.00214783
276	2	70756284	71385813	SCZ	0.000363264	0.000581808	FALSE	0.0227125
277	2	71385814	72160302	SCZ	0.000189101	0.000302866	FALSE	0.145546
278	2	72160303	73544290	SCZ	0.000710316	0.00113765	FALSE	4.95392e-05
279	2	73544291	75148103	ASD	0.000691614	0.00111392	FALSE	0.0987721
279	2	73544291	75148103	SCZ	0.000486923	0.00077986	FALSE	0.00742619
280	2	75148104	75942397	SCZ	7.70732e-05	0.000123441	FALSE	0.325587
281	2	75942398	76649030	SCZ	0.000387532	0.000620675	FALSE	0.00383367
283	2	77372831	78080057	ASD	0.000208209	0.000335345	FALSE	0.318854
283	2	77372831	78080057	SCZ	0.000377018	0.000603836	FALSE	0.0158277
284	2	78080058	79019676	ASD	7.88054e-05	0.000126925	FALSE	0.412574
284	2	78080058	79019676	SCZ	0.000478316	0.000766076	FALSE	0.00175699
285	2	79019677	79900055	ASD	0.000315626	0.000508353	FALSE	0.272466
285	2	79019677	79900055	SCZ	0.000829143	0.00132796	FALSE	4.16659e-05
286	2	79900056	80737811	ASD	0.000564962	0.000909937	FALSE	0.156664
286	2	79900056	80737811	SCZ	0.000936419	0.00149978	FALSE	1.20795e-05
287	2	80737812	81623357	SCZ	0.00031776	0.000508927	FALSE	0.0211015
288	2	81623358	82941455	SCZ	0.000597702	0.000957285	FALSE	6.98458e-05
289	2	82941456	84395899	SCZ	0.00030064	0.000481507	FALSE	0.0251437
290	2	84395900	85992794	SCZ	0.000644242	0.00103182	FALSE	0.00223882
291	2	85992795	86867032	ASD	0.000384577	0.000619405	FALSE	0.143905
291	2	85992795	86867032	SCZ	0.000311892	0.000499529	FALSE	0.012071
292	2	86867033	88547312	ASD	0.000650408	0.00104756	FALSE	0.0416311
292	2	86867033	88547312	SCZ	0.000239249	0.000383183	FALSE	0.038309
293	2	88547313	91860961	ASD	0.000595464	0.000959063	FALSE	0.0236358
293	2	88547313	91860961	SCZ	0.00017918	0.000286977	FALSE	0.0454699
294	2	91860962	97339301	SCZ	0.000349942	0.000560471	FALSE	0.00822379
295	2	97339302	98989360	SCZ	0.000443979	0.000711082	FALSE	0.00192735
296	2	98989361	100202436	SCZ	0.00015698	0.000251421	FALSE	0.133722
297	2	100202437	101556799	SCZ	0.000369085	0.00059113	FALSE	0.0235389
298	2	101556800	102494487	SCZ	0.000189205	0.000303032	FALSE	0.135241
299	2	102494488	103305257	ASD	0.000371713	0.000598688	FALSE	0.168662
299	2	102494488	103305257	SCZ	0.000266308	0.000426522	FALSE	0.0337118
300	2	103305258	105120578	ASD	0.000610092	0.000982623	FALSE	0.13766
300	2	103305258	105120578	SCZ	0.000946771	0.00151636	FALSE	9.74869e-06
301	2	105120579	106546524	ASD	0.00132649	0.00213647	FALSE	0.0209997
301	2	105120579	106546524	SCZ	0.000507698	0.000813134	FALSE	0.0152277
302	2	106546525	107412295	SCZ	0.000454778	0.000728376	FALSE	0.00750358
303	2	107412296	108417773	SCZ	0.000240152	0.000384629	FALSE	0.0741631
304	2	108417774	110097868	SCZ	0.000381011	0.000610231	FALSE	0.031661
305	2	110097869	112644828	SCZ	0.000296525	0.000474917	FALSE	0.0753651
306	2	112644829	113930668	SCZ	0.000161116	0.000258046	FALSE	0.168314
307	2	113930669	115203835	SCZ	0.000230934	0.000369867	FALSE	0.0828822
308	2	115203836	116415816	SCZ	0.000457273	0.000732373	FALSE	0.00733524
309	2	116415817	117822516	ASD	0.000367362	0.000591679	FALSE	0.194981
309	2	116415817	117822516	SCZ	1.14285e-05	1.83039e-05	FALSE	0.457446
310	2	117822517	118663653	SCZ	0.000234789	0.00037604	FALSE	0.0508558
311	2	118663654	119635489	SCZ	0.00082541	0.00132198	FALSE	2.09936e-05
312	2	119635490	121073752	SCZ	0.000825987	0.00132291	FALSE	9.67052e-05
313	2	121073753	122026817	ASD	0.00166768	0.002686	FALSE	0.00181269
313	2	121073753	122026817	SCZ	0.000512978	0.00082159	FALSE	0.00573013
314	2	122026818	123219243	ASD	0.000308252	0.000496475	FALSE	0.229563
314	2	122026818	123219243	SCZ	0.000233373	0.000373772	FALSE	0.0677336
315	2	123219244	123929872	SCZ	0.000198614	0.000318103	FALSE	0.0499493
316	2	123929873	124730991	SCZ	0.000199855	0.00032009	FALSE	0.0630596
317	2	124730992	125741528	SCZ	0.00111347	0.00178334	FALSE	2.32919e-08
318	2	125741529	126754027	SCZ	0.000244519	0.000391623	FALSE	0.044149
320	2	127895645	129486897	ASD	6.38834e-06	1.02892e-05	FALSE	0.486233
320	2	127895645	129486897	SCZ	0.000290543	0.000465336	FALSE	0.0919312
321	2	129486898	130485398	ASD	1.92396e-05	3.09877e-05	FALSE	0.47087
322	2	130485399	131760638	ASD	0.000234272	0.000377322	FALSE	0.26151
322	2	130485399	131760638	SCZ	6.50654e-05	0.000104209	FALSE	0.307657
323	2	131760639	132598285	ASD	0.000388999	0.000626528	FALSE	0.100011
323	2	131760639	132598285	SCZ	0.000172699	0.000276597	FALSE	0.0587894
325	2	133352951	134359059	SCZ	0.000536323	0.000858981	FALSE	0.0047637
326	2	134359060	135160197	SCZ	0.000632271	0.00101265	FALSE	0.000457245
327	2	135160198	137061003	ASD	0.000441094	0.000710433	FALSE	0.131605
327	2	135160198	137061003	SCZ	0.000302949	0.000485206	FALSE	0.0213591
328	2	137061004	138073791	ASD	0.000117174	0.000188722	FALSE	0.376032
328	2	137061004	138073791	SCZ	0.000307504	0.000492501	FALSE	0.0233662
329	2	138073792	139505819	SCZ	0.000538118	0.000861855	FALSE	0.00193917
330	2	139505820	140934531	ASD	0.000195917	0.000315547	FALSE	0.339562
330	2	139505820	140934531	SCZ	5.05203e-05	8.09138e-05	FALSE	0.37971
331	2	140934532	141802664	SCZ	0.000481424	0.000771053	FALSE	0.00214904
332	2	141802665	142494980	ASD	0.00073482	0.00118351	FALSE	0.0365677
332	2	141802665	142494980	SCZ	3.58226e-05	5.73738e-05	FALSE	0.386382
333	2	142494981	143259780	ASD	0.00114023	0.00183648	FALSE	0.0077817
333	2	142494981	143259780	SCZ	0.000251083	0.000402137	FALSE	0.0615572
334	2	143259781	144503688	ASD	0.000207098	0.000333555	FALSE	0.323403
334	2	143259781	144503688	SCZ	0.000267185	0.000427926	FALSE	0.0639187
335	2	144503689	145977920	SCZ	0.00104341	0.00167114	FALSE	8.57517e-07
336	2	145977921	147252196	SCZ	0.000804842	0.00128904	FALSE	1.53573e-05
337	2	147252197	149568875	ASD	7.00189e-05	0.000112774	FALSE	0.438539
337	2	147252197	149568875	SCZ	0.00153723	0.00246204	FALSE	9.78247e-12
338	2	149568876	151428988	SCZ	0.000480028	0.000768817	FALSE	0.0222277
339	2	151428989	152497375	SCZ	0.000452069	0.000724038	FALSE	0.00622716
340	2	152497376	153999309	ASD	0.000162329	0.00026145	FALSE	0.366807
340	2	152497376	153999309	SCZ	0.000594723	0.000952514	FALSE	0.00138254
341	2	153999310	155207969	ASD	0.000261452	0.000421098	FALSE	0.28359
341	2	153999310	155207969	SCZ	0.000250372	0.000400998	FALSE	0.0741612
342	2	155207970	156130947	SCZ	0.000451895	0.000723759	FALSE	0.00472115
343	2	156130948	157556096	ASD	0.000667091	0.00107443	FALSE	0.087726
343	2	156130948	157556096	SCZ	0.000827558	0.00132542	FALSE	1.16897e-05
344	2	157556097	159040979	ASD	0.000474255	0.000763842	FALSE	0.175141
344	2	157556097	159040979	SCZ	0.000441753	0.000707516	FALSE	0.0108588
345	2	159040980	160200379	ASD	0.000335345	0.000540113	FALSE	0.249638
345	2	159040980	160200379	SCZ	0.000283781	0.000454507	FALSE	0.0648315
346	2	160200380	161432089	SCZ	0.000967822	0.00155007	FALSE	2.13191e-07
347	2	161432090	163607635	SCZ	0.00113001	0.00180983	FALSE	1.77728e-07
348	2	163607636	164702312	SCZ	0.00034898	0.00055893	FALSE	0.017186
349	2	164702313	165917788	SCZ	0.000157609	0.000252428	FALSE	0.175628
350	2	165917789	167488576	SCZ	0.000788477	0.00126283	FALSE	7.00771e-05
351	2	167488577	168437445	SCZ	0.000355338	0.000569113	FALSE	0.0029366
352	2	168437446	169224445	ASD	0.000106897	0.00017217	FALSE	0.40407
352	2	168437446	169224445	SCZ	0.000339859	0.000544321	FALSE	0.0329827
353	2	169224446	170155561	ASD	0.000549406	0.000884882	FALSE	0.147451
353	2	169224446	170155561	SCZ	0.000408728	0.000654622	FALSE	0.0188345
354	2	170155562	170865765	ASD	0.000282046	0.000454268	FALSE	0.200875
354	2	170155562	170865765	SCZ	0.000136808	0.000219113	FALSE	0.133343
355	2	170865766	171566482	ASD	0.000221246	0.000356342	FALSE	0.326044
355	2	170865766	171566482	SCZ	3.13746e-05	5.02498e-05	FALSE	0.421888
356	2	171566483	172501315	SCZ	0.000183358	0.000293668	FALSE	0.115065
357	2	172501316	173287857	SCZ	0.000915218	0.00146582	FALSE	3.47075e-07
358	2	173287858	174118389	ASD	0.000340858	0.000548991	FALSE	0.216242
358	2	173287858	174118389	SCZ	0.00045025	0.000721125	FALSE	0.00424203
359	2	174118390	174927563	SCZ	0.000957993	0.00153433	FALSE	2.88613e-06
360	2	174927564	176734750	SCZ	0.00115161	0.00184443	FALSE	9.77364e-07
361	2	176734751	178149981	SCZ	0.000431661	0.000691353	FALSE	0.0303268
362	2	178149982	179224870	SCZ	0.000213191	0.000341448	FALSE	0.0721972
363	2	179224871	180336045	SCZ	0.000892248	0.00142903	FALSE	7.35683e-06
364	2	180336046	181309939	SCZ	0.000493175	0.000789874	FALSE	0.00453097
365	2	181309940	182307877	SCZ	0.000243622	0.000390187	FALSE	0.06894
366	2	182307878	183352290	ASD	0.000421304	0.000678559	FALSE	0.179041
366	2	182307878	183352290	SCZ	8.81603e-05	0.000141198	FALSE	0.291585
367	2	183352291	184148655	ASD	0.000225013	0.00036241	FALSE	0.278528
367	2	183352291	184148655	SCZ	0.000229972	0.000368325	FALSE	0.0603109
368	2	184148656	184866232	ASD	0.000562534	0.000906026	FALSE	0.0768333
368	2	184148656	184866232	SCZ	0.00075068	0.0012023	FALSE	1.47329e-06
369	2	184866233	186244920	ASD	0.000800202	0.00128882	FALSE	0.0355164
369	2	184866233	186244920	SCZ	0.000880811	0.00141072	FALSE	3.39701e-07
370	2	186244921	187498047	SCZ	0.000118913	0.000190453	FALSE	0.139528
371	2	187498048	188895310	ASD	0.000200114	0.000322306	FALSE	0.307228
372	2	188895311	189882702	SCZ	0.000137142	0.000219647	FALSE	0.132154
373	2	189882703	191051954	ASD	6.66366e-06	1.07326e-05	FALSE	0.478589
373	2	189882703	191051954	SCZ	0.000101369	0.000162353	FALSE	0.229519
374	2	191051955	193033982	ASD	0.000374378	0.000602979	FALSE	0.260185
374	2	191051955	193033982	SCZ	0.000292273	0.000468107	FALSE	0.087638
375	2	193033983	195300250	ASD	0.000487578	0.0007853	FALSE	0.162063
375	2	193033983	195300250	SCZ	0.00077204	0.00123651	FALSE	4.39567e-05
376	2	195300251	196446299	SCZ	0.000409248	0.000655455	FALSE	0.00388397
377	2	196446300	198140350	ASD	6.22691e-06	1.00292e-05	FALSE	0.483483
377	2	196446300	198140350	SCZ	0.000444485	0.000711892	FALSE	0.00915996
378	2	198140351	199654969	ASD	0.000156508	0.000252074	FALSE	0.343207
378	2	198140351	199654969	SCZ	0.00103847	0.00166322	FALSE	4.22182e-09
379	2	199654970	201324132	ASD	2.09558e-05	3.37518e-05	FALSE	0.471976
379	2	199654970	201324132	SCZ	0.00153821	0.00246362	FALSE	8.49097e-13
380	2	201324133	202504862	ASD	0.000281978	0.000454158	FALSE	0.257344
380	2	201324133	202504862	SCZ	0.00076028	0.00121767	FALSE	1.31819e-05
381	2	202504863	203639686	SCZ	0.000660286	0.00105752	FALSE	0.000182792
382	2	203639687	205038119	SCZ	0.00010112	0.000161954	FALSE	0.255344
383	2	205038120	206821199	ASD	0.00130821	0.00210703	FALSE	0.0411257
383	2	205038120	206821199	SCZ	0.000810284	0.00129776	FALSE	0.00172759
384	2	206821200	207726594	SCZ	0.000313331	0.000501833	FALSE	0.0363906
385	2	207726595	208674588	ASD	0.000500667	0.000806382	FALSE	0.165988
385	2	207726595	208674588	SCZ	0.000626781	0.00100386	FALSE	0.000873459
386	2	208674589	209940230	ASD	0.000288585	0.000464799	FALSE	0.286205
386	2	208674589	209940230	SCZ	0.00043179	0.000691559	FALSE	0.0149915
387	2	209940231	210842457	SCZ	0.000327152	0.00052397	FALSE	0.00747943
388	2	210842458	212520453	SCZ	0.000370055	0.000592683	FALSE	0.0406762
389	2	212520454	213194362	SCZ	0.000614442	0.000984096	FALSE	0.000180678
390	2	213194363	214044566	SCZ	0.000530985	0.000850431	FALSE	0.00216469
391	2	214044567	215002484	ASD	0.000359566	0.000579122	FALSE	0.160548
391	2	214044567	215002484	SCZ	0.00018581	0.000297595	FALSE	0.0822377
392	2	215002485	215899570	ASD	0.000632131	0.00101812	FALSE	0.0904131
392	2	215002485	215899570	SCZ	0.000627758	0.00100542	FALSE	0.000333962
393	2	215899571	217566011	ASD	0.000334268	0.000538378	FALSE	0.308936
393	2	215899571	217566011	SCZ	0.000587756	0.000941355	FALSE	0.0113821
394	2	217566012	218396258	ASD	0.000346064	0.000557376	FALSE	0.226651
394	2	217566012	218396258	SCZ	0.000294077	0.000470996	FALSE	0.04533
395	2	218396259	219678783	SCZ	0.000432155	0.000692144	FALSE	0.00967536
396	2	219678784	220771552	SCZ	0.000417827	0.000669196	FALSE	0.015303
397	2	220771553	221445191	ASD	0.000731955	0.0011789	FALSE	0.046359
397	2	220771553	221445191	SCZ	0.000451178	0.00072261	FALSE	0.00272868
398	2	221445192	222327713	ASD	0.000144607	0.000232906	FALSE	0.370135
398	2	221445192	222327713	SCZ	0.000276596	0.000442998	FALSE	0.0562225
399	2	222327714	223353965	ASD	0.000377847	0.000608567	FALSE	0.222021
399	2	222327714	223353965	SCZ	0.000238907	0.000382635	FALSE	0.094687
400	2	223353966	224123079	ASD	0.000157922	0.000254352	FALSE	0.337965
400	2	223353966	224123079	SCZ	0.000145564	0.000233137	FALSE	0.158012
401	2	224123080	224938731	SCZ	0.000330081	0.000528661	FALSE	0.028601
402	2	224938732	226242842	ASD	0.000563109	0.000906952	FALSE	0.137103
402	2	224938732	226242842	SCZ	0.000823583	0.00131906	FALSE	2.55661e-05
403	2	226242843	227557841	ASD	0.000432159	0.000696042	FALSE	0.188625
403	2	226242843	227557841	SCZ	0.000657657	0.00105331	FALSE	0.000319448
404	2	227557842	228812485	ASD	1.58634e-05	2.55498e-05	FALSE	0.478347
404	2	227557842	228812485	SCZ	0.000376648	0.000603243	FALSE	0.0345074
405	2	228812486	229764918	SCZ	0.000377338	0.000604348	FALSE	0.0146214
406	2	229764919	230541092	SCZ	0.000488211	0.000781924	FALSE	0.00511821
407	2	230541093	231847386	SCZ	0.000267954	0.000429157	FALSE	0.117731
408	2	231847387	233352722	ASD	0.000288487	0.000464641	FALSE	0.304682
408	2	231847387	233352722	SCZ	0.000143458	0.000229764	FALSE	0.24258
409	2	233352723	234115092	ASD	0.000266963	0.000429975	FALSE	0.280577
409	2	233352723	234115092	SCZ	0.000683324	0.00109442	FALSE	0.000131476
410	2	234115093	234945577	SCZ	0.000258186	0.000413513	FALSE	0.070987
411	2	234945578	235625789	ASD	0.000746711	0.00120266	FALSE	0.0816203
411	2	234945578	235625789	SCZ	0.00027096	0.000433972	FALSE	0.0788397
412	2	235625790	236276287	SCZ	4.62482e-05	7.40716e-05	FALSE	0.388145
413	2	236276288	237194297	SCZ	9.88068e-05	0.00015825	FALSE	0.283928
414	2	237194298	238185482	SCZ	0.000277647	0.000444682	FALSE	0.066537
415	2	238185483	238814630	SCZ	0.000397617	0.000636827	FALSE	0.00914213
416	2	238814631	239634350	SCZ	0.000247285	0.000396054	FALSE	0.0785436
417	2	239634351	240325600	ASD	0.000966511	0.00155668	FALSE	0.0358442
418	2	240325601	241113279	ASD	0.00124776	0.00200966	FALSE	0.0172503
418	2	240325601	241113279	SCZ	0.000497985	0.000797578	FALSE	0.00947027
419	2	241113280	241910366	ASD	0.000142459	0.000229447	FALSE	0.389414
419	2	241113280	241910366	SCZ	0.000575226	0.000921288	FALSE	0.00315207
420	2	241910367	243188366	SCZ	0.000259258	0.00041523	FALSE	0.0743749
421	3	60197	795746	SCZ	0.0004614	0.000738983	FALSE	0.0106865
422	3	795747	1440048	SCZ	0.000451922	0.000723802	FALSE	0.0145736
423	3	1440049	2140011	SCZ	0.000232783	0.000372828	FALSE	0.124567
424	3	2140012	3128152	SCZ	0.000865109	0.00138557	FALSE	0.000719579
425	3	3128153	4109393	SCZ	0.00132185	0.00211708	FALSE	8.75885e-08
426	3	4109394	4835083	SCZ	0.000420609	0.000673652	FALSE	0.0205537
427	3	4835084	5496182	SCZ	0.000819174	0.001312	FALSE	7.53604e-05
428	3	5496183	6421145	SCZ	9.9477e-05	0.000159323	FALSE	0.316485
429	3	6421146	7529554	SCZ	0.000425593	0.000681633	FALSE	0.0188022
430	3	7529555	8664892	ASD	0.000470064	0.000757092	FALSE	0.225253
430	3	7529555	8664892	SCZ	3.51225e-05	5.62525e-05	FALSE	0.429383
431	3	8664893	9970731	SCZ	0.000434438	0.0006958	FALSE	0.0482314
432	3	9970732	11226367	SCZ	0.00110622	0.00177173	FALSE	1.03609e-05
433	3	11226368	11997658	SCZ	0.000785342	0.00125781	FALSE	3.10531e-05
434	3	11997659	12859209	SCZ	0.000401289	0.000642708	FALSE	0.00864584
435	3	12859210	14312007	SCZ	0.000641743	0.00102782	FALSE	0.00844582
436	3	14312008	15150876	ASD	0.000442496	0.000712691	FALSE	0.208716
436	3	14312008	15150876	SCZ	0.000380204	0.000608939	FALSE	0.031161
437	3	15150877	16084005	ASD	0.000118361	0.000190635	FALSE	0.383946
437	3	15150877	16084005	SCZ	0.00022519	0.000360667	FALSE	0.0848238
438	3	16084006	17182494	SCZ	0.00127732	0.00204577	FALSE	3.71576e-08
439	3	17182495	19030988	SCZ	0.00110166	0.00176442	FALSE	1.02721e-07
440	3	19030989	20754842	SCZ	0.000344857	0.000552326	FALSE	0.0467541
441	3	20754843	21790867	SCZ	0.000196953	0.000315441	FALSE	0.17564
442	3	21790868	22648001	SCZ	0.00049825	0.000798001	FALSE	0.0101076
444	3	23426045	24270189	ASD	0.000157504	0.000253678	FALSE	0.36199
444	3	23426045	24270189	SCZ	0.000527981	0.000845619	FALSE	0.00217262
445	3	24270190	25516193	SCZ	0.00140028	0.00224269	FALSE	3.80656e-08
446	3	25516194	26905340	SCZ	0.000307511	0.000492512	FALSE	0.0597345
447	3	26905341	27614908	ASD	6.53062e-06	1.05183e-05	FALSE	0.475057
447	3	26905341	27614908	SCZ	0.000158137	0.000253273	FALSE	0.0987408
448	3	27614909	28649810	SCZ	0.000476671	0.00076344	FALSE	0.00398146
449	3	28649811	29877022	SCZ	0.00102836	0.00164703	FALSE	2.03957e-05
450	3	29877023	31269697	ASD	3.80206e-05	6.12366e-05	FALSE	0.467368
450	3	29877023	31269697	SCZ	0.00141598	0.00226785	FALSE	1.84666e-08
451	3	31269698	32378805	ASD	5.91926e-05	9.53366e-05	FALSE	0.449951
451	3	31269698	32378805	SCZ	0.000522121	0.000836233	FALSE	0.00839127
452	3	32378806	33020868	SCZ	0.000235362	0.000376959	FALSE	0.0685949
453	3	33020869	33991869	ASD	5.7548e-05	9.26877e-05	FALSE	0.434525
453	3	33020869	33991869	SCZ	0.00055647	0.000891247	FALSE	0.00056939
454	3	33991870	35009559	ASD	0.000342997	0.000552436	FALSE	0.217477
454	3	33991870	35009559	SCZ	0.00121657	0.00194847	FALSE	1.40613e-10
455	3	35009560	35913033	ASD	8.14906e-05	0.00013125	FALSE	0.413393
455	3	35009560	35913033	SCZ	0.00048721	0.000780319	FALSE	0.00201031
456	3	35913034	36840136	SCZ	0.000601312	0.000963067	FALSE	0.000808369
457	3	36840137	38729767	ASD	5.28732e-05	8.51585e-05	FALSE	0.458771
457	3	36840137	38729767	SCZ	0.00109848	0.00175934	FALSE	7.61032e-06
458	3	38729768	39605996	SCZ	0.000436346	0.000698855	FALSE	0.00386705
459	3	39605997	40897627	SCZ	0.00015197	0.000243397	FALSE	0.168048
460	3	40897628	42301657	SCZ	0.000413197	0.00066178	FALSE	0.0149167
461	3	42301658	44141693	ASD	0.00130187	0.00209682	FALSE	0.0256892
461	3	42301658	44141693	SCZ	0.00106947	0.00171287	FALSE	1.25461e-05
462	3	44141694	45844191	ASD	0.00127438	0.00205254	FALSE	0.0157394
462	3	44141694	45844191	SCZ	0.00112511	0.00180199	FALSE	4.06886e-07
463	3	45844192	47588461	SCZ	0.000384971	0.000616573	FALSE	0.0184291
464	3	47588462	50387742	ASD	0.000133055	0.000214301	FALSE	0.371656
464	3	47588462	50387742	SCZ	0.000838297	0.00134262	FALSE	2.7082e-06
465	3	50387743	51953968	ASD	0.000580257	0.00093457	FALSE	0.0546711
465	3	50387743	51953968	SCZ	0.000733327	0.0011745	FALSE	5.85156e-07
466	3	51953969	54074844	ASD	0.00177274	0.0028552	FALSE	0.00360168
466	3	51953969	54074844	SCZ	0.00148259	0.00237452	FALSE	2.77828e-09
467	3	54074845	54892586	SCZ	0.000637175	0.00102051	FALSE	0.00115716
468	3	54892587	55616625	ASD	0.000743566	0.0011976	FALSE	0.0930442
468	3	54892587	55616625	SCZ	0.000379964	0.000608554	FALSE	0.0325556
469	3	55616626	56954878	ASD	0.000460739	0.000742073	FALSE	0.179242
469	3	55616626	56954878	SCZ	0.000926767	0.00148432	FALSE	2.64856e-06
470	3	56954879	58557718	SCZ	0.000390552	0.000625512	FALSE	0.0199556
471	3	58557719	59998583	SCZ	0.000790249	0.00126567	FALSE	0.000505298
472	3	59998584	60571139	SCZ	0.00103105	0.00165134	FALSE	8.28998e-07
473	3	60571140	61277587	SCZ	0.000534852	0.000856625	FALSE	0.00200333
474	3	61277588	62609818	SCZ	0.0012375	0.00198199	FALSE	3.53365e-06
475	3	62609819	63670803	SCZ	0.000503871	0.000807005	FALSE	0.00892767
476	3	63670804	64662373	ASD	0.000543562	0.000875469	FALSE	0.160675
476	3	63670804	64662373	SCZ	0.000868588	0.00139114	FALSE	2.87532e-05
477	3	64662374	65326751	ASD	9.79888e-05	0.000157822	FALSE	0.414776
